cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa
1616262,-899777.0,67346.0,23480705.0,15798557.0,28281014.0,29177535.0,16687577.0,2020,RMCF,-0.03314615165400367,0.26328982211828383
1616533,-1143000.0,87205000.0,,,784725000.0,782733000.0,278318000.0,2020,PENG,-0.11287118340481364,
1616543,-175168000.0,-67422000.0,4949000.0,,35918000.0,132801000.0,-144083000.0,2020,SENS,-0.8113342520011144,
1616707,185000000.0,1417000000.0,,,4570000000.0,2953048000.0,-1192000000.0,2020,W,-0.41719606318624014,
1616736,-1069216.0,-547182.0,16688.0,,1353312.0,4030455.0,418576.0,2020,GGBY,-0.1295223492136744,
1616862,121600000.0,509300000.0,3737600000.0,,7157200000.0,6818000000.0,1433000000.0,2020,AXTA,-0.056864183044881195,
1617242,44965000.0,19324000.0,,,7335153000.0,6610401000.0,1092341000.0,2020,KRNY,0.003878887226357372,
1617406,-1440000000.0,-438000000.0,,,10587000000.0,11290000000.0,4893000000.0,2020,PK,-0.0887511071744907,
1617553,86048000.0,88013000.0,,,212129000.0,,-50296000.0,2020,ZIP,,
1617640,-162000000.0,423000000.0,,255000000.0,7486560000.0,6131973000.0,4742000000.0,2020,Z,-0.09540159423402549,
1618181,443161000.0,0.0,,,4016236000.0,1133254000.0,,2020,GLDM,0.39105178538968316,
1618673,,,,,7493700000.0,6111100000.0,3160900000.0,2020,PFGC,,
1618732,-872883000.0,-159885000.0,,,2311452000.0,1863316000.0,-758392000.0,2020,NTNX,-0.3826500711634527,
1618755,,921000000.0,4968000000.0,,22777000000.0,22360000000.0,,2020,RSTRF,,
1618756,,921000000.0,4968000000.0,,22777000000.0,22360000000.0,2167000000.0,2020,QSR,,
1618835,-142309000.0,-104829000.0,446000.0,,109968000.0,28295000.0,1347000.0,2020,EVFM,-1.3246156564764093,
1619096,-131525.0,-161722.0,,,,,-330291.0,2020,SNTW,,
1619227,-46616903.0,-31949.0,,,0.0,0.0,-384858.0,2020,CLOW,,
1619312,4785978.0,-730702.0,,,82990286.0,79120311.0,49208473.0,2020,LTSV,0.06972520621158833,
1619544,-346191000.0,-267370000.0,,,825519000.0,1275583000.0,638862000.0,2020,JFU,-0.061792137399134354,
1619762,-898000000.0,866000000.0,3115000000.0,,12992000000.0,13644590000.0,777000000.0,2020,BRSL,-0.1292820084736881,
1619856,-34308000.0,-33215000.0,,,36046000.0,,-23437000.0,2020,CRBU,,
1620393,44018000.0,57226000.0,204800000.0,,1829214000.0,1865989000.0,407927000.0,2020,NXRT,-0.007078283955586019,
1620459,4824000.0,-273830000.0,668689000.0,,5063072000.0,5024405000.0,795608000.0,2020,JRVR,0.05546009925553374,
1620463,-19955000.0,-24113000.0,,,279563000.0,2189000.0,274282000.0,2020,LONA,1.899497487437186,
1620533,-42158000.0,37350000.0,,,1145348000.0,968268000.0,407321000.0,2020,SHAK,-0.08211362969756307,
1620749,-31124.0,-24139.0,,,148.0,4155.0,-139368.0,2020,PHCI,-1.6811070998796631,
1621221,-4655000.0,-4347000.0,,,9539343.0,5547918.0,8435000.0,2020,ARTL,-0.05551632161830798,
1621227,-130092000.0,-53591000.0,,,451142000.0,181543000.0,341227000.0,2020,ADAPY,-0.4213932787273538,
1621434,121819000.0,281809000.0,342751000.0,,1243978000.0,1545208000.0,,2020,BSM,-0.10353945876542187,
1621672,-18732000.0,-14876000.0,2064000.0,856000.0,13977000.0,14447000.0,10940000.0,2020,SLE,-0.2669066242126393,0.08361597563507994
1621832,-25762000.0,-11029000.0,,,35138000.0,69454000.0,31139000.0,2020,AQMS,-0.212126011460823,
1621906,-2392890.0,-1513626.0,,,22846173.0,24434567.0,18773366.0,2020,WSTRF,-0.03598443139999166,
1622194,11961000.0,145197000.0,245078000.0,,2457540000.0,2234589000.0,1154570000.0,2020,DEA,-0.059624387303437006,
1622229,-74808000.0,-35850000.0,,,250916000.0,49423000.0,234667000.0,2020,COGT,-0.7882564797766222,
1622244,-7965160.0,-1429112.0,,,1407582.0,1847264.0,-1953439.0,2020,OWPC,-3.5382316766850868,
1622345,-10871000.0,-6548000.0,,,17799000.0,23563000.0,11491000.0,2020,POLA,-0.18346560285192887,
1622996,-117453.0,-199460.0,,528560.0,998053.0,932126.0,685868.0,2020,ACBM,0.08797844926544265,
1623526,-52243000.0,-42221000.0,,,297925000.0,228750000.0,286078000.0,2020,STOK,-0.043812021857923496,
1623925,,753382000.0,900719000.0,,5610912000.0,6282878000.0,2418286000.0,2020,AM,,
1624322,30000000.0,29339000.0,,,4160360000.0,2273835000.0,409963000.0,2020,BFST,0.00029069831364193094,
1624326,-34276000.0,-21914000.0,,,19778000.0,7240000.0,1896000.0,2020,PAVM,-1.7074585635359116,
1624512,-16152000.0,-4664000.0,,,139953000.0,20469000.0,44468000.0,2020,BOXL,-0.5612389466998876,
1624517,-192888.0,-259135.0,57460.0,45168.0,,,-1844084.0,2020,FRQN,,
1624794,40099000.0,66254000.0,,,880577000.0,380694000.0,402717000.0,2020,CSW,-0.06870347313065087,
1624985,-39296.0,0.0,0.0,,3273.0,0.0,-87168.0,2020,SFCX,,
1625101,-49851000.0,-35365000.0,,0.0,41293000.0,41915000.0,22894000.0,2020,PLSE,-0.34560419897411426,
1625278,5300000.0,15400000.0,,21300000.0,255200000.0,,82700000.0,2020,NRDS,,
1625414,,47512000.0,1356561000.0,,1605317000.0,1019363000.0,936555000.0,2020,BZUN,,
1625641,-22873000.0,-22712000.0,,20449000.0,79107000.0,,-94923000.0,2020,LAW,,
1625791,-4783000.0,32410000.0,193331000.0,105530000.0,628989000.0,405466000.0,519017000.0,2020,KRNT,-0.09172902290204357,0.21654343397473524
1626115,117549000.0,469442000.0,1052300000.0,,1171607000.0,952777000.0,154259000.0,2020,PJT,-0.36933406243013844,
1626450,-37560000.0,-26529000.0,,34126000.0,276626000.0,56064000.0,216759000.0,2020,CMRC,-0.19675727739726026,
1626644,-4348855.0,-649143.0,0.0,0.0,138761.0,309129.0,-1015971.0,2020,ODYY,-11.968181568212623,0.0
1626745,-3255564.0,1236265.0,843828.0,1673367.0,9661459.0,193037.0,7035736.0,2020,FVTI,-23.269264441531934,-4.297305697871392
1626878,-11221000.0,-65149000.0,,,353744000.0,816877000.0,348639000.0,2020,XBIT,0.06601728289571135,
1626971,-5995000.0,-34778000.0,,,85529000.0,83646000.0,72148000.0,2020,CRVS,0.3441049183463644,
1627223,219000000.0,807000000.0,,,7082000000.0,7258000000.0,813000000.0,2020,CC,-0.08101405345825297,
1627475,-22867000.0,22365000.0,,2900000.0,529227000.0,446380000.0,299310000.0,2020,UPWK,-0.10133070478068014,
1628063,-105026000.0,-47314000.0,116495000.0,,2648943000.0,2750612000.0,649040000.0,2020,SRG,-0.02098151247795036,
1628171,-108159000.0,-100064000.0,,,567401000.0,220529000.0,474676000.0,2020,RVMDW,-0.036707190437538825,
1628369,-220500000.0,-38200000.0,,,7337900000.0,7163400000.0,1094700000.0,2020,CWK,-0.025448809224669848,
1628908,-334246000.0,-16225000.0,924639000.0,,1371700000.0,1498015000.0,619600000.0,2020,EVH,-0.21229493696658577,
1629019,180533000.0,-874888000.0,,,9645375000.0,6371928000.0,810621000.0,2020,MBINN,0.16563605238477272,
1629210,-6430141.0,-5145291.0,728910.0,,51853116.0,51337656.0,46067770.0,2020,PZG,-0.025027437949251132,
1630113,-15491176.0,-11080831.0,,2112035.0,5139724.0,5529406.0,-10707667.0,2020,BTCY,-0.7976164166639238,
1630176,-2576375.0,-1902758.0,1299398.0,1855001.0,3115430.0,3449526.0,2853826.0,2020,HYEX,-0.19527813386534845,-0.16106647695944312
1630212,-12679438.0,-7546100.0,1377762.0,,10366266.0,10490536.0,4116919.0,2020,CHGA,-0.48933038311865096,
1630472,-136826000.0,132085000.0,,,4908743000.0,5892870000.0,1266900000.0,2020,TRTX-PC,-0.0456332822546569,
1630627,-3668000.0,-4494000.0,57365000.0,,41807000.0,,776000.0,2020,TMCI,,
1630805,-10318000.0,-40806000.0,,400465000.0,599077000.0,626519000.0,-332081000.0,2020,BW-PA,0.0486625305856646,
1631463,-2745564.0,-140549.0,,,,3969997.0,,2020,BRLL,-0.6561755588228404,
1631487,-5774000.0,-4451000.0,6137000.0,3002000.0,10841000.0,10752000.0,4477000.0,2020,CLGN,-0.123046875,0.2915736607142857
1631569,19077000.0,48370000.0,75684000.0,,668402000.0,562531000.0,429916000.0,2020,CHCT,-0.05207357461188806,
1631574,-149910000.0,-115982000.0,,,279238000.0,284250000.0,82778000.0,2020,WVE,-0.11935971855760774,
1631596,54397000.0,115062000.0,,,4965612000.0,5057018000.0,1043554000.0,2020,KREF-PA,-0.011996200132172754,
1631761,-106168000.0,43222000.0,,,1027165000.0,1385334000.0,578952000.0,2020,YRD,-0.10783681047314221,
1632121,357757.0,-218002.0,,,1270384.0,237421.0,-2533414.0,2020,BLNC,2.425055070949916,
1632127,304391000.0,574371000.0,,,4488338000.0,3151831000.0,1495299000.0,2020,CABO,-0.08565814601100122,
1632790,-93300000.0,376400000.0,,,4929100000.0,5566800000.0,329600000.0,2020,ENR,-0.08437522454551986,
1632970,2163000.0,219156000.0,,,3234937000.0,1068327000.0,866108000.0,2020,AHR,-0.20311477665546224,
1633336,54672000.0,-61799000.0,,,,,560000000.0,2020,CCAP,,
1633917,4202000000.0,6219000000.0,21454000000.0,,70379000000.0,51333000000.0,20019000000.0,2020,PYPL,-0.039292462938071024,
1633978,,,,,3468200000.0,3221200000.0,1921900000.0,2020,LITE,,
1634117,-139810000.0,32896000.0,1406516000.0,,1288458000.0,1428104000.0,344157000.0,2020,BNED,-0.12093376952939001,
1635077,,,,,,,-7083601.0,2020,ACONW,,
1635088,-809234000.0,-552138000.0,,,,,,2020,ROIV,,
1635282,11586000.0,42103000.0,326780000.0,,279935000.0,201220000.0,-203060000.0,2020,RMNI,-0.15165987476393997,
1636051,-51411.0,-62835.0,750000.0,201483.0,1159384.0,1127512.0,968749.0,2020,FUST,0.010132042940562939,0.4864844010529378
1636222,23306000.0,65530000.0,248811000.0,,211565000.0,166113000.0,-341310000.0,2020,WING,-0.2541884139110124,
1636282,-80893000.0,-75775000.0,,,161618000.0,83183000.0,139832000.0,2020,SYRE,-0.06152699469843598,
1636422,-115017000.0,-26148000.0,,,577740000.0,302360000.0,276099000.0,2020,HCAT,-0.2939178462759624,
1636519,-182388000.0,3568000.0,,,1292117000.0,4081555000.0,-268009000.0,2020,MSGS,-0.045560086780651,
1636651,-81035576.0,-51583914.0,,,75925518.0,80843731.0,43631656.0,2020,OVID,-0.3643035970222601,
1637207,-14991000.0,31138000.0,,,1849737000.0,1717190000.0,-705869000.0,2020,PLNT,-0.026863072810813016,
1637459,356000000.0,4929000000.0,,,99830000000.0,101450000000.0,50103000000.0,2020,KHC,-0.04507639231148349,
1637715,-19465000.0,-18536000.0,,,55221000.0,,-42115000.0,2020,OKUR,,
1637810,,291765000.0,,,2196540000.0,1955469000.0,,2020,FSV,,
1637873,-41021000.0,10368000.0,208357000.0,,404550000.0,,-139692000.0,2020,ACVA,,
1638097,-11216000.0,-10557000.0,365000.0,300000.0,9722000.0,,7510000.0,2020,ENTX,,
1638287,-29678000.0,-10764000.0,,,10968000.0,14468000.0,7203000.0,2020,MTVA,-1.3072988664639205,
1638290,-24047000.0,30198000.0,,,227043000.0,245818000.0,72001000.0,2020,MCFT,-0.22067139102913538,
1638833,-116100000.0,246900000.0,,,5413200000.0,5018900000.0,115600000.0,2020,SGRY,-0.07232660543146904,
1638911,-1368000.0,-849000.0,,,136000.0,63000.0,-1849000.0,2020,DUKRW,-8.238095238095237,
1639068,-178800.0,53847.0,,,9520719.0,7550843.0,-896874.0,2020,HBUV,-0.030810731993765463,
1639300,242696000.0,361254000.0,,,2005855000.0,1596247000.0,1334881000.0,2020,OLLI,-0.07427296652711016,
1639438,,,,,,,-360428000.0,2020,CAVA,,
1639691,-348819000.0,-79422000.0,,,2399961000.0,2411797000.0,1109265000.0,2020,LIVN,-0.11169969943573195,
1639825,-71600000.0,376400000.0,,988200000.0,3910500000.0,2584200000.0,1928300000.0,2020,PTON,-0.17336119495395094,
1640043,-6900000.0,-13030000.0,21711000.0,,93190000.0,108769000.0,29559000.0,2020,PXS,0.05635796964208552,
1640147,-539102000.0,-45417000.0,,,5921739000.0,1012720000.0,4936471000.0,2020,SNOW,-0.48748420096374123,
1640266,36741000.0,-96716000.0,,,261584000.0,354760000.0,154320000.0,2020,VYGR,0.37618953658811594,
1640384,-4041462.0,-3523218.0,1263602.0,,12317430.0,7640641.0,11463117.0,2020,PWCM,-0.0678272935477534,
1640428,-11202000.0,10668000.0,,21373000.0,129050000.0,91221000.0,70982000.0,2020,EVER,-0.23974742657940606,
1641281,-60728000.0,-47308000.0,231000.0,,46542000.0,,-104947000.0,2020,BOLT,,
1641398,2510456.0,-2101.0,591455.0,21045.0,25135119.0,22447589.0,21912755.0,2020,GDC,0.11192992708481966,0.025410746784431948
1641489,-8499000.0,-18000000.0,,,14789000.0,9266000.0,-80102000.0,2020,VTVT,1.0253615368012088,
1641601,17090000.0,4872000.0,,,1864650000.0,1363936000.0,166448000.0,2020,RVRF,0.008957898317809633,
1641614,16129000.0,,312189000.0,,266151000.0,213011000.0,-138037000.0,2020,PMTS,,
1641631,-22875000.0,-19639000.0,,,24817087.0,16756626.0,17210178.0,2020,XAIR,-0.19311763597277876,
1642122,18816000.0,,,,1174545000.0,1010906000.0,898938000.0,2020,ACGP,,
1642159,-1259590.0,-829809.0,,,694082.0,0.0,99179.0,2020,SIGY,,
1642365,-12835.0,-12835.0,0.0,,0.0,,-27539.0,2020,ALTB,,
1642380,-29932000.0,-25980000.0,,1855000.0,55419000.0,39859000.0,33483000.0,2020,IMDX,-0.09914950199453072,
1642896,-210208000.0,-171769000.0,,75393000.0,,,-532803000.0,2020,IOT,,
1643154,-313362000.0,-9828000.0,151669000.0,69829000.0,353133000.0,,47329000.0,2020,ITHUF,,
1643615,-57949000.0,1850000.0,,215492000.0,602726000.0,331838000.0,137145000.0,2020,ONT,-0.18020540143081865,
1643721,1302375.0,-2808559.0,2528356.0,1767855.0,3887031.0,5045459.0,-7224121.0,2020,BOTX,0.814778992357286,0.1507297948511721
1643953,-236867000.0,81257000.0,648471000.0,343374000.0,554732000.0,147724000.0,67197000.0,2020,PRPL,-2.15350247759335,2.0653177547317974
1644378,28792000.0,77497000.0,589505000.0,,698393000.0,705130000.0,299598000.0,2020,RMR,-0.0690723696339682,
1644903,12602273.0,-10664335.0,41883734.0,15514727.0,124078753.0,101796640.0,85719646.0,2020,YCBD,0.2285596852705551,0.2590361233926778
1644963,-5151000.0,-4613000.0,,,3245000.0,8915000.0,2359000.0,2020,ATXI,-0.06034772854739204,
1645113,19808000.0,99148000.0,494366000.0,106501000.0,1051983000.0,479448000.0,476526000.0,2020,NVCR,-0.16548197093323988,0.808982413108408
1645155,-1351875.0,-273123.0,,1600.0,14949.0,52013.0,-1894686.0,2020,WBSR,-20.74004575779132,
1645460,-44784921.0,-32494034.0,,,99533800.0,71605009.0,78911472.0,2020,CUE,-0.17164842476313355,
1645469,-6304573.0,-4662274.0,,,16868657.0,13352021.0,15691991.0,2020,MNPR,-0.12300003123122709,
1645590,-322000000.0,2240000000.0,26982000000.0,,53451000000.0,52244000000.0,16212000000.0,2020,HPE-PC,-0.04903912410994564,
1646188,-13477880.0,-7534256.0,2163719.0,,28511769.0,4263516.0,15083595.0,2020,ONDS,-1.394066305837717,
1646972,850200000.0,3902500000.0,,49275900000.0,26319300000.0,24991600000.0,1374700000.0,2020,ACI,-0.12213303670033131,
1647088,74000000.0,304812000.0,1272991000.0,,5572205000.0,2897649000.0,2063873000.0,2020,WSC,-0.07965492024741437,
1647639,5983000.0,15697000.0,233416000.0,,477255000.0,,300252000.0,2020,UPST,,
1647822,-41477.0,-29477.0,,3000.0,0.0,0.0,-7959.0,2020,SVMB,,
1648087,-5981082.0,-1974639.0,1255703.0,952511.0,1121363.0,1874663.0,-5012437.0,2020,AREBW,-2.137153717761539,0.16173146853594486
1648257,-125730000.0,-62066000.0,227976000.0,,724118000.0,465122000.0,484116000.0,2020,HMDCF,-0.13687591642622796,
1648636,-3533284.0,-1650672.0,,,6487261.0,7297185.0,-1442435.0,2020,TRLEF,-0.2579915405735225,
1648960,-979470.0,-1095577.0,,,744315.0,,582325.0,2020,MYSE,,
1649009,,,5989772.0,,,,,2020,CHAI,,
1649094,-89217000.0,-46628000.0,,,392826000.0,65698000.0,345843000.0,2020,PCVX,-0.6482541325458918,
1649096,,15990000.0,,91546000.0,1207866000.0,1166207000.0,39462000.0,2020,CLPR,,
1649739,12703000.0,-107822000.0,,,1544691000.0,,71069000.0,2020,BAFN,,
1649744,13577000.0,50751000.0,638783000.0,,514940000.0,474050000.0,193461000.0,2020,DLTH,-0.07841788840839574,
1649749,63621000.0,-270002000.0,,,11207330000.0,6124921000.0,1291289000.0,2020,FBK,0.05446976377327969,
1649904,-133996000.0,-121980000.0,,,187073000.0,308523000.0,166528000.0,2020,RYTM,-0.03894685323298425,
1649989,-35239498.0,-31790093.0,,,12517983.0,10423095.0,-10474982.0,2020,OTLK,-0.33093865113960874,
1650101,-3590169.0,-4223008.0,,25921936.0,17278364.0,8246155.0,-3065809.0,2020,ATXG,0.07674352470939487,
1650132,77332000.0,91458000.0,170944000.0,,1668179000.0,1446070000.0,,2020,FCPT,-0.009768545091178159,
1650164,-248000000.0,-125000000.0,,683000000.0,776000000.0,,-471000000.0,2020,TOST,,
1650575,-34787000.0,-8059000.0,26751000.0,25155000.0,29352000.0,56798000.0,-62128000.0,2020,BRQSF,-0.4705799499982394,0.028099580971160956
1650648,-56693000.0,-50909000.0,13612000.0,,288331000.0,58234000.0,256387000.0,2020,FDMT,-0.09932341930830786,
1650664,-115976000.0,-179843000.0,,,572602000.0,508885000.0,393586000.0,2020,EDIT,0.1255037975181033,
1650696,-12850301.0,-14683972.0,,,82342700.0,16402185.0,79548278.0,2020,LSF,0.1117943127699145,
1650729,121300000.0,229400000.0,,,1695700000.0,1443300000.0,795000000.0,2020,SITE,-0.07489780364442597,
1651308,-1624974000.0,-1283461000.0,,,5600757000.0,1612289000.0,3869243000.0,2020,BEIGF,-0.2118187248067809,
1651562,-66815000.0,-14991000.0,,138846000.0,417624000.0,,-221824000.0,2020,COUR,,
1651721,-1831653.0,256659.0,3520376.0,,40680740.0,,1370039.0,2020,GIPRW,,
1651932,-89791.0,-84165.0,,,0.0,,-636743.0,2020,XITO,,
1651992,-46807.0,-38800.0,0.0,,213.0,629.0,-287639.0,2020,ASFT,-12.72972972972973,
1652044,40269000000.0,65124000000.0,182527000000.0,84732000000.0,319616000000.0,275909000000.0,222544000000.0,2020,GOOGN,-0.09008404945108714,0.35444657477646613
1652130,-134231000.0,-49912000.0,,,676322000.0,334280000.0,527072000.0,2020,NTLA,-0.2522406365920785,
1652535,33279000.0,38259000.0,,,774172000.0,566555000.0,411689000.0,2020,ICHR,-0.008789967434759202,
1652539,-2012314.0,-483587.0,1604606.0,,5758303.0,5707343.0,-4760950.0,2020,SNRG,-0.26785265928471447,
1652561,27180.0,58913.0,,980243.0,344354.0,365996.0,-95231.0,2020,DQWS,-0.08670313336757779,
1652958,-5084481.0,-620792.0,,,315453.0,25709.0,360935.0,2020,EDGM,-173.6235948500525,
1653087,-190228000.0,-166734000.0,21098000.0,,488251000.0,421913000.0,267530000.0,2020,ALEC,-0.05568446575478831,
1653242,147217000.0,188150000.0,494189000.0,,14738634000.0,13921575000.0,981948000.0,2020,NTB,-0.002940256400586859,
1653384,46980000.0,-106091000.0,,,,,466244000.0,2020,RWAYL,,
1653477,181400000.0,352400000.0,,,2334500000.0,2141700000.0,642100000.0,2020,NGVT,-0.07984311528225242,
1653482,-192194000.0,-73580000.0,,18463000.0,362566000.0,,-231222000.0,2020,GTLB,,
1653558,25661000.0,12202000.0,,,417829000.0,464505000.0,-98564000.0,2020,PRTHU,0.0289749303021496,
1653606,-3514736.0,-38021.0,,,1955607.0,496737.0,-398409.0,2020,EHVVF,-6.99910616684483,
1653653,-150397000.0,212790000.0,1182445000.0,,3739954000.0,4114187000.0,352598000.0,2020,RRR,-0.08827673608418869,
1653909,-25860000.0,-34578000.0,,106555000.0,244043000.0,,-25507000.0,2020,BIRD,,
1654595,-8180609.0,-1684934.0,,,79271772.0,83239242.0,10861787.0,2020,MDRR,-0.0780362103729873,
1655050,8278000.0,89418000.0,,,,,,2020,BCSF,,
1655210,-52752000.0,-39995000.0,,,468006000.0,451923000.0,367097000.0,2020,BYND,-0.02822826012395917,
1655759,-119300000.0,-89700000.0,25900000.0,,717400000.0,301641426.0,642200000.0,2020,ARVN,-0.09812975754862,
1655888,387740000.0,-1560317000.0,,,,,5746434000.0,2020,OBDC,,
1656472,-73137000.0,-144871000.0,,,1925682000.0,2090442000.0,1711364000.0,2020,CRON,0.03431523094159034,
1657214,-2666798.0,-709754.0,,,2405281.0,2232479.0,-1201920.0,2020,ILAL,-0.8766236994838473,
1657573,-31085000.0,-22049000.0,,108120000.0,88963000.0,,-111249000.0,2020,XMTR,,
1657642,5869000.0,6562000.0,,,855387000.0,706290000.0,85106000.0,2020,SLBK,-0.000981183366605785,
1657788,,62245341.0,90481915.0,,564634193.0,748594054.0,,2020,KRP,,
1657853,-1714000000.0,953000000.0,5258000000.0,,16908000000.0,24627000000.0,56000000.0,2020,HTZWW,-0.10829577293214765,
1658247,-73812000.0,-62027000.0,71000.0,,183445000.0,130377000.0,168919000.0,2020,CRNX,-0.09039171019428273,
1658551,,,,,,,-66725000.0,2020,AMLX,,
1658566,-682837000.0,171376000.0,,,3827425000.0,4688288000.0,2603961000.0,2020,PR,-0.18220147738364195,
1659166,,1436700000.0,,,16051500000.0,17439000000.0,8964200000.0,2020,FTV,,
1659494,21241000.0,104184000.0,,,338627000.0,201359000.0,-132866000.0,2020,COE,-0.4119160305722615,
1659617,-17355000.0,-17771000.0,0.0,,29031000.0,25235000.0,17760000.0,2020,MBRX,0.016485040618189024,
1660134,-266000000.0,128000000.0,,,3298797000.0,1955395000.0,693000000.0,2020,OKTA,-0.20149381582749265,
1660280,-42731000.0,64232000.0,,77554000.0,690589000.0,558612000.0,150665000.0,2020,TENB,-0.1914799538857024,
1660334,-42694000.0,-30207000.0,,,74154000.0,68424000.0,32986000.0,2020,VRCA,-0.18249444639307846,
1660734,329779000.0,943752000.0,85780000.0,,9712533000.0,9642633000.0,2565948000.0,2020,TRTN-PG,-0.06367275411186965,
1661053,-9135486.0,-7677210.0,,,10537835.0,3434200.0,7098000.0,2020,NVNO,-0.42463339351231727,
1661059,-36603000.0,-44954000.0,,,306644000.0,356168000.0,293721000.0,2020,NXTC,0.023446800386334538,
1661181,17234000.0,5466000.0,338298000.0,87319000.0,290218000.0,220687000.0,141808000.0,2020,ORGO,0.05332439155908594,1.1372622764367635
1661600,7642000.0,-316000.0,,,418000.0,2000.0,-2046000.0,2020,SATT,3979.0,
1661998,-128694000.0,-94332000.0,,,263737000.0,310567000.0,195995000.0,2020,FIXX,-0.11064279205453252,
1662579,-66335000.0,-67249000.0,,,400138000.0,118260000.0,280791000.0,2020,CCCC,0.007728733299509555,
1662684,-2850096.0,-2730253.0,,,9208137.0,236766.0,6118552.0,2020,KULR,-0.5061664259226409,
1662774,-76849000.0,-50818000.0,,,189466000.0,124370000.0,172262000.0,2020,QNCX,-0.20930288654820295,
1662972,-853399000.0,971904000.0,2551648000.0,,40684015000.0,33039823000.0,15852726000.0,2020,BSTT,-0.05524554414229156,
1662991,-32392740.0,-24808861.0,58788273.0,,174110773.0,,59958417.0,2020,SEZL,,
1664703,-157553000.0,-98796000.0,794247000.0,628454000.0,1454387000.0,1322591000.0,78824000.0,2020,BE,-0.044425676569702956,0.12535470149123953
1664710,-45361000.0,-36894000.0,,,269443000.0,10955000.0,261721000.0,2020,KROS,-0.7728890917389319,
1665300,-22199000.0,-10973000.0,,,31836000.0,29052000.0,-1979000.0,2020,PHUN,-0.38641057414291613,
1665918,-226000000.0,413000000.0,,,12423000000.0,11288000000.0,3530000000.0,2020,USFD,-0.056608788093550674,
1665988,16411000.0,71799000.0,,,494466000.0,,,2020,BVS,,
1666071,-55422000.0,-7598000.0,186892000.0,,422537000.0,224313000.0,157192000.0,2020,CDLX,-0.21320208815360678,
1666134,-46911000.0,54735000.0,,,1113505000.0,1014552000.0,422070000.0,2020,BL,-0.1001880633028174,
1666138,152302000.0,248762000.0,,,1614573000.0,1500142000.0,437347000.0,2020,ATKR,-0.06430057954513639,
1666244,1765140.0,6993522.0,15706206.0,,241353438.0,223618197.0,143368842.0,2020,CFTR-PA,-0.023380843196763635,
1666291,194560000.0,140495000.0,273708000.0,,6952543000.0,6548121000.0,2445744000.0,2020,CMTG,0.008256567036559038,
1666700,-2951000000.0,4095000000.0,14338000000.0,,70903000000.0,69349000000.0,38504000000.0,2020,DD,-0.10160204184631358,
1667011,-3260000.0,2163000.0,,,42736000.0,,-12008000.0,2020,AIP,,
1667313,-559000.0,2122000.0,9470000.0,,21785000.0,9160000.0,17958000.0,2020,ZDGE,-0.2926855895196507,
1668010,-10728295.0,-2061587.0,,4685755.0,16352169.0,,-5857645.0,2020,DBGI,,
1668243,-128484000.0,-105886000.0,,1009000.0,122005000.0,202388000.0,96355000.0,2020,URGN,-0.11165681759788129,
1668340,,,,,,393739355.0,,2020,BCTF,,
1668397,145384000.0,258676000.0,,,1390677000.0,1143071000.0,805779000.0,2020,MEDP,-0.09911195367566844,
1669162,88419000.0,279974000.0,459886000.0,,1546896000.0,1090550000.0,576238000.0,2020,KNSL,-0.17564990142588602,
1669779,122345000.0,747669000.0,,3744112000.0,3256431000.0,3376240000.0,26774000.0,2020,CWH,-0.1852131365068834,
1669811,-25900000.0,154200000.0,,,865600000.0,886900000.0,247800000.0,2020,DFIN,-0.2030668621039576,
1670076,-225000000.0,-557000000.0,,,3554000000.0,,310000000.0,2020,ULCC,,
1670541,-547000000.0,246000000.0,,12078000000.0,10544000000.0,10364000000.0,1452000000.0,2020,ADNT,-0.0765148591277499,
1670592,155801000.0,366427000.0,,462918000.0,737067000.0,629539000.0,288418000.0,2020,YETI,-0.3345718057181525,
1671502,-2095364.0,-1338633.0,,,1377818.0,,-6607297.0,2020,QNRX,,
1671584,-17750000.0,-29318000.0,,,53547000.0,53408000.0,16594000.0,2020,APVO,0.21659676452965848,
1671858,-32947000.0,-31196000.0,,,394804000.0,,-14052000.0,2020,SPRY,,
1671927,,,,,,,76909000.0,2020,IMCR,,
1671933,242317000.0,405069000.0,,,2753645000.0,1728761000.0,1013145000.0,2020,TTD,-0.09414372489893051,
1672013,96006000.0,264425000.0,,,1866555000.0,1817049000.0,983949000.0,2020,GOLF,-0.09268819938262535,
1672571,-66512.0,-63975.0,,800.0,76996.0,282122.0,796.0,2020,AAQL,-0.008992563500896776,
1672619,-41360000.0,-37398000.0,,,90842000.0,33298000.0,-20304000.0,2020,ELVN,-0.11898612529281039,
1672688,-14353000.0,-10970000.0,4780000.0,,88569000.0,,-89428000.0,2020,ABSI,,
1672909,1062014.0,1130117.0,,,68804787.0,65413082.0,51293185.0,2020,CPHC,-0.0010411220189869665,
1673358,784000000.0,1114000000.0,8263000000.0,,10875000000.0,6950000000.0,6206000000.0,2020,YUMC,-0.04748201438848921,
1673475,-757328.0,-269554.0,826731.0,731251.0,80802.0,16127.0,15607.0,2020,GPOX,-30.245798970670304,5.920505983753953
1673481,-5812663.0,4697041.0,7459514.0,2952415.0,50732099.0,74536195.0,16634973.0,2020,LTRYW,-0.1410013484052949,0.060468595157024047
1673504,-1618941.0,-78995.0,,,,3772966.0,-8355169.0,2020,AGLY,-0.40815263111302885,
